link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,area makan,area parkir,cctv,cleaning service,dapur,gym,kolam renang,laundry,lift,meja kompor,mesin cuci,microwave,rooftop,ruang santai / ruang tamu,tempat jemur pakaian,wifi,sekitar_gedung_mall,sekitar_gedung_supermarket,sekitar_gedung_akses kesehatan,sekitar_gedung_sekolah,sekitar_gedung_akses transportasi,kota,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar),fasilitas_kamar_pemanas air,fasilitas_kamar_shower,fasilitas_kamar_bathtub,fasilitas_kamar_wastafel,fasilitas_kamar_balkon,fasilitas_kamar_ac,fasilitas_kamar_kursi,fasilitas_kamar_lemari,fasilitas_kamar_meja,fasilitas_kamar_sprei,fasilitas_kamar_tv,fasilitas_kamar_tv kabel,luas_kost,harga_kost_per_bulan,fasilitas_kamar_jumlah kasur,fasilitas_kamar_tipe kasur,kompor,kulkas,dispenser,fasilitas_kamar_jendela kearah luar,jenis_kost_campur,fasilitas_kamar_termasuk listrik,fasilitas_kamar_kamar mandi dalam,jakarta_check,total_fasilitas_kamar,total_fasilitas_gedung,total_fasilitas,fasilitas_kamar_tipe kasur (encoded),fasilitas_kamar_jumlah kasur (encoded),group_1,group_2,group_3,group_4
https://infokost.id/listing/rukita-balai-pustaka-rawamangun/,Rukita Balai Pustaka Rawamangun,"Jl Balai Pustaka Barat No 19, Rawamangun , Jakarta Timur","RAWAMANGUN,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.1987085,106.8831954,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2850000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Jakarta Timur,yes, Superior Single B,13.0,3100000.0,"['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,13.0,3100000.0,1 bed,double bed,1,1,1,1,1,1,1,1,11,15,26,2,1,23,2,2,2
https://infokost.id/listing/rukita-balai-pustaka-rawamangun/,Rukita Balai Pustaka Rawamangun,"Jl Balai Pustaka Barat No 19, Rawamangun , Jakarta Timur","RAWAMANGUN,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.1987085,106.8831954,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2850000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Jakarta Timur,yes, Superior Single C,13.0,3150000.0,"['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,13.0,3150000.0,1 bed,double bed,1,1,1,1,1,1,1,1,11,15,26,2,1,23,2,2,2
https://infokost.id/listing/rukita-balai-pustaka-rawamangun/,Rukita Balai Pustaka Rawamangun,"Jl Balai Pustaka Barat No 19, Rawamangun , Jakarta Timur","RAWAMANGUN,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.1987085,106.8831954,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2850000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Jakarta Timur,yes, Superior Single D,13.0,3100000.0,"['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,13.0,3100000.0,1 bed,double bed,1,1,1,0,1,1,1,1,10,15,25,2,1,22,2,2,2
https://infokost.id/listing/rukita-balai-pustaka-rawamangun/,Rukita Balai Pustaka Rawamangun,"Jl Balai Pustaka Barat No 19, Rawamangun , Jakarta Timur","RAWAMANGUN,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13220",-6.1987085,106.8831954,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Mesin cuci', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2850000.0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,Jakarta Timur,yes, Superior Single E,13.0,3100000.0,"['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,1,0,1,1,1,1,0,0,0,13.0,3100000.0,1 bed,double bed,1,1,1,1,1,1,1,1,10,15,25,2,1,22,2,2,2
https://infokost.id/listing/kost-pegangsaan-tipe-a-kelapa-dua-jakarta-utara/,Kost Pegangsaan Tipe A Kelapa Dua jakarta Utara,Jalan Rebana Blok H no.1 Pegangsaan Dua Kelapa Gading Jakarta utara,"PEGANGSAAN DUA,           KELAPA GADING,           KOTA JAKARTA UTARA,           DKI JAKARTA           14240",-6.175833,106.910694,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Kompor', ' Kulkas', ' Laundry', ' Wifi']","['Rumah Sakit Gading Pluit', 'Summarecon Mall Kelapa Gading', 'Masjid Al-Mu’min', 'Gereja Katolik Santo Andreas Kim Tae Gon, Kelapa Gading']",1500000.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Jakarta Utara,yes, Compact Single Bed,10.89,1500000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']",['AC'],0,1,0,0,0,1,0,0,0,0,0,0,10.89,1500000.0,1 bed,long bed,1,1,0,0,1,0,1,1,3,10,13,1,1,12,1,0,0
https://infokost.id/listing/kost-poltangan-raya-swadaya-2d/,Kost Poltangan Raya Swadaya 2D,"Jl. Swadaya IIO 51-45, RT.2/RW.5, Tj. Bar., Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530","TANJUNG BARAT,           JAGAKARSA,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12530",-6.299511,106.847552,Kost Campur,0.0,"[' Area parkir', ' Dapur']","['Kampus STP Jakarta', 'Universitas Indraprasta (UNINDRA), Kampus A', 'Universitas Tama Jagakarsa', 'Universitas Satyagama', 'Institut Ilmu Sosial dan Manajemen STIAMI Jakarta – Kampus C', 'Kejaksaan Negeri Jakarta Selatan']",1200000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jakarta Selatan,yes, Compact Single Bed,12.0,1200000.0,"['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', 'Kamar mandi luar']",['Lemari'],0,0,0,0,0,0,0,1,0,0,0,0,12.0,1200000.0,1 bed,long bed,0,0,0,0,1,1,0,1,2,4,6,1,1,6,0,0,0
https://infokost.id/listing/kos-pb01/,Kos PB01,"Jl. Muria Tanjakan Gg. C2 No.1, RT.1/RW.6, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970","PASAR MANGGIS,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12970",-6.211571694299552,106.83850909251665,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Dispenser', ' Ruang santai / ruang tamu']","['Taman Tangkuban Perahu', 'Pasar Rumput Wet Market', 'Epicentrum XXI', 'Rumah Sakit Agung']",2500000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jakarta Selatan,yes, Tipe A,12.0,2500000.0,"['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Lemari', 'Meja']",0,1,0,1,0,1,0,1,1,0,0,0,12.0,2500000.0,1 bed,≥queen bed,0,0,1,0,1,0,1,1,6,6,12,3,1,11,0,1,0
https://infokost.id/listing/tener-6-23/,Tener 6/23,"Jl. Tiner VI No.23, RT.9/RW.2, Kayu Putih, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210","KAYU PUTIH,           PULO GADUNG,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13210",-6.184083,106.8855,Kost Campur,0.0,"[' Area parkir', ' Dapur']","['Jakarta International Equestrian Park', 'RS EMC Pulomas', 'Universitas Jayabaya', 'Rumah Sakit Columbia Asia Pulomas', 'Gelanggang Olahraga Velodrome Rawamangun']",2200000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Jakarta Timur,yes, Tipe A,12.0,2200000.0,"['0 Tempat tidur (0) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']",[],0,1,0,0,0,0,0,0,0,0,0,0,12.0,2200000.0,0 bed,single bed,0,0,0,1,1,0,1,1,3,4,7,0,0,7,0,0,0
https://infokost.id/listing/kost-indra-setiabudi/,Kost Indra Setiabudi,"Jl. Setia Budi Timur No.31, RT.5/RW.1, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910","SETIA BUDI,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12910",-6.2078211586963885,106.82818008123256,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kompor', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun MRT Setiabudi Astra', 'Stasiun KRL Sudirman', 'Taman Tangkuban Perahu']",2200000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Jakarta Selatan,yes, Master Queen Bed,17.92,2400000.0,"['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV']",1,1,0,0,0,1,1,1,1,1,1,0,17.92,2400000.0,1 bed,≥queen bed,1,1,0,1,1,0,1,1,10,8,18,3,1,15,1,2,0
https://infokost.id/listing/kost-indra-setiabudi/,Kost Indra Setiabudi,"Jl. Setia Budi Timur No.31, RT.5/RW.1, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910","SETIA BUDI,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12910",-6.2078211586963885,106.82818008123256,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kompor', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun MRT Setiabudi Astra', 'Stasiun KRL Sudirman', 'Taman Tangkuban Perahu']",2200000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Jakarta Selatan,yes, Regular Queen Bed,12.32,2200000.0,"['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']","['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV']",0,1,0,0,0,1,1,1,1,1,1,0,12.32,2200000.0,1 bed,≥queen bed,1,1,0,1,1,0,1,1,9,8,17,3,1,14,1,2,0
https://infokost.id/listing/kost-karbela-bu-isah-setiabudi/,Kost Karbela Bu Isah Setiabudi,"Jl. Karet Belakang 1 no. 1, RT.5/RW.4, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920","KARET,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12920",-6.21397555344215,106.82663219447775,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kulkas', ' Laundry', ' Wifi']","['Stasiun MRT Bendungan Hilir', 'Kuningan City Mall', 'Stasiun MRT Setiabudi Astra', 'Universitas Negeri Jakarta Kampus E PGSD']",2000000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Jakarta Selatan,yes, Tipe A,12.0,2500000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Lemari', 'Meja']",0,1,0,1,0,1,0,1,1,0,0,0,12.0,2500000.0,1 bed,long bed,0,1,0,1,1,0,1,1,7,7,14,1,1,13,0,1,0
https://infokost.id/listing/kost-karbela-bu-isah-setiabudi/,Kost Karbela Bu Isah Setiabudi,"Jl. Karet Belakang 1 no. 1, RT.5/RW.4, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920","KARET,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12920",-6.21397555344215,106.82663219447775,Kost Campur,0.0,"[' Area parkir', ' Dapur', ' Kulkas', ' Laundry', ' Wifi']","['Stasiun MRT Bendungan Hilir', 'Kuningan City Mall', 'Stasiun MRT Setiabudi Astra', 'Universitas Negeri Jakarta Kampus E PGSD']",2000000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Jakarta Selatan,yes, Tipe B,7.0,2000000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Shower, Wastafel']","['AC', 'Lemari', 'Meja']",0,1,0,1,0,1,0,1,1,0,0,0,7.0,2000000.0,1 bed,long bed,0,1,0,1,1,0,1,1,7,7,14,1,1,13,0,1,0
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Pocket Single A,6.0,2000000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Kursi', 'Lemari', 'Meja']",0,1,0,1,0,1,1,1,1,0,0,0,6.0,2000000.0,1 bed,single bed,1,1,1,0,1,0,1,1,7,14,21,0,1,19,2,2,2
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Pocket Single B,6.0,2100000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Kursi', 'Lemari', 'Meja']",0,1,0,1,0,1,1,1,1,0,0,0,6.0,2100000.0,1 bed,single bed,1,1,1,1,1,0,1,1,8,14,22,0,1,20,2,2,2
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Pocket Single C,6.0,2200000.0,"['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,1,0,1,1,1,1,0,0,0,6.0,2200000.0,1 bed,single bed,1,1,1,0,1,0,1,1,8,14,22,0,1,20,2,2,2
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Compact Single,9.2,2600000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja']",1,1,0,1,0,1,1,1,1,0,0,0,9.2,2600000.0,1 bed,double bed,1,1,1,0,1,0,1,1,8,14,22,2,1,20,2,2,2
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Regular Single,9.6,2200000.0,"['1 Tempat tidur (90 - 100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel']","['AC', 'Kursi', 'Lemari', 'Meja']",0,1,0,1,0,1,1,1,1,0,0,0,9.6,2200000.0,1 bed,single bed,1,1,1,0,1,0,1,1,7,14,21,0,1,19,2,2,2
https://infokost.id/listing/rukita-rukosta-jelambar-grogol/,Rukita Rukosta Jelambar Grogol,"Rukosta - Jl Hadiah Raya No 5 RT 05 RW 03 (Sebelah Golden Glass Toko Kaca, RT.7/RW.3, Jelambar, Kec. Grogol petamburan, Daerah Khusus Ibukota Jakarta","JELAMBAR,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11460",-6.162703,106.7822,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",2000000.0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Jakarta Barat,yes, Superior Queen,16.0,4500000.0,"['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,1,0,1,1,1,1,0,1,0,16.0,4500000.0,1 bed,≥queen bed,1,1,1,1,1,0,1,1,10,14,24,3,1,22,2,2,2
https://infokost.id/listing/kost-rumah-kemayoran/,Kost Rumah Kemayoran,"Jl. Kepu Sel. No.70, RT.8/RW.1, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10460","KEMAYORAN,           KEMAYORAN,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10460",-6.168314829564381,106.84773221777176,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun Pasar Senen', 'Stasiun Kemayoran', 'Pasar Nangka Bungur Market', 'Apotek', 'Pasar Jamblang', 'Lapangan Banteng Park']",1800000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Jakarta Pusat,yes, Pocket Single Bed With Window,6.48,1800000.0,"['1 Tempat tidur (70x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar']","['AC', 'Lemari', 'Meja']",0,0,0,0,0,1,0,1,1,0,0,0,6.48,1800000.0,1 bed,single bed,0,1,1,1,1,0,0,1,4,10,14,0,1,13,0,1,0
https://infokost.id/listing/andjas-house/,Andja’s House,"Jalan Cilandak Tengah No. 35, Cilandak, Jakarta Selatan.","CILANDAK BARAT,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12430",-6.286697045860135,106.80174196691794,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Meja kompor', ' Mesin cuci', ' Microwave', ' Rooftop', ' Tempat jemur pakaian']","['Cilandak Town Square', 'Rumah Sakit Setia Mitra', 'Warung Makan', 'Coffe Shop']",2000000.0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,Jakarta Selatan,yes, Room Single Kamar Mandi Luar,12.0,2000000.0,"['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,0,0,1,1,1,1,0,1,0,12.0,2000000.0,1 bed,long bed,1,1,1,1,1,0,0,1,8,12,20,1,1,18,2,2,0
https://infokost.id/listing/andjas-house/,Andja’s House,"Jalan Cilandak Tengah No. 35, Cilandak, Jakarta Selatan.","CILANDAK BARAT,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12430",-6.286697045860135,106.80174196691794,Kost Campur,0.0,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Meja kompor', ' Mesin cuci', ' Microwave', ' Rooftop', ' Tempat jemur pakaian']","['Cilandak Town Square', 'Rumah Sakit Setia Mitra', 'Warung Makan', 'Coffe Shop']",2000000.0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,Jakarta Selatan,yes, Room Single Kamar Mandi Dalam,12.0,2500000.0,"['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']","['AC', 'Kursi', 'Lemari', 'Meja', 'TV']",1,1,0,0,0,1,1,1,1,0,1,0,12.0,2500000.0,1 bed,double bed,1,1,1,1,1,0,1,1,9,12,21,2,1,19,2,2,0
